Company_Name,Company_Link,ad_cat,Star Rating,Review Text,Review Date,Reviewer Role,Location
,https://au.seek.com/companies/regal-innovations-1026013,construction,5.0,"Everyday in a new challenge but Regal don't leave you alone to face the tougher challenges, there's always a lot of support from the team and management.",Apr 2025,Project Manager,
,https://au.seek.com/companies/regal-innovations-1026013,construction,5.0,"This type of work presents a number of challenges such as weather and tight deadlines, every project is different from the last so every job is a new challenge and it keeps the work fun and exciting.",Apr 2025,Leading Hand,
,https://au.seek.com/companies/regal-innovations-1026013,construction,5.0,"Work in the industry presents a variety of challenges. From meeting tight deadlines and adapting to seasonal weather shifts, to keeping pace with emerging technologies and evolving industry strategies. While demanding, these challenges make the work all the more rewarding.",Apr 2025,Manager,
,https://au.seek.com/companies/regal-innovations-1026013,construction,5.0,The work is fast-paced which comes with its stressful moments but having a supportive and collaborative team helps me overcome these challenges.,Apr 2025,Plant Coordinator,
,https://au.seek.com/companies/regal-innovations-1026013,construction,5.0,"Every job comes with challenges, but working at Regal makes them easier thanks to the expertise, support, and collaboration of my colleagues.",Apr 2025,Executive Assistant,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Was told in the first week to cover myself for when they eventually come after you. Middle management are not competent. Low ethics. HR are terrible, worse than usual.",Jun 2026,Sales Consultant,
,https://au.seek.com/companies/rentokil-initial-433731,trades,2.0,"Residential side ok, commercial not so good! Many times left stressed out and wanting to just leave! Manager was a tool, no understanding or respect. It's all about the numbers, not about the quality. Check your rodent stations and see for yourself. Some of the staff were poor in standard but paid as senior technician.",Jun 2026,Qualified Pest Management Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,2.0,"Pay rate of 30.00 per hour is pitiful. Dealing with body fluids and overfull sanitary bins/stench is not worth the money. Expectations of completing 25+ jobs per day is outlandish. No consideration taken into parking issues, toilets being occupied.its all rush rush rush. Definitely not worth the stress-find something that you enjoy doing and is worth the pay rate.",Apr 2026,Hygiene Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Working conditions, the way people are treated, culture. Senior management are not operations people so just don’t get it, customers can’t be an after thought.",Mar 2026,Manager,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,The contact and understanding for task and communication,Mar 2026,Cleaner rushabour,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Terrible Management. They don't care about staff, only care about themselves and their pay packet.",Jan 2026,Pest Control Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,"Lots of challenges, but the whole branch pulled together and consistently worked as a team. Pay rates were a little low, but counteracted by great training and bonuses for meeting KPIs.",Oct 2025,Service Coordinator/planner,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,The expectations were way too high. understaffed so i was expected to step up and do 4 people’s jobs while also having to manage my own role. no support from any one in the company. always shut down whenever i tried to bring up any thing i was facing and told “we all need to step up sometimes”,May 2025,customer service consultant,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,• Monthly pay. • Expected to do 3 full time job roles for minimum pay. • Exceeded targets whilst doing everyone else’s jobs yet still wasn’t good enough. • “You’re just a number” and “everyone is replaceable”. • Same wage as fellow admin staff yet they sat doing absolutely nothing all day.,May 2025,Sales Consultant,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Poor leadership at all levels, continual and relentless visits and recalls, no matter how hard you work it never ends as we are so understaffed. Its all about profit.",Apr 2025,Manager,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,The managers are plain and simple browbeaters ! They use you up and spit you out without a second thought. Don't be loyal to them cause they are not loyal to you.. You are just a number and one that can easily be replaced,Mar 2025,Service Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Management, The whole company needs a re structure and clean out all the rubbish and by rubbish I mean management, when lsm’s and depot managers are leaving in droves there’s problems. Sadly all the good ones have left. To be given nearly 40 jobs a day is disgusting",Mar 2025,Service Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,Very busy which can be quite full on,Feb 2025,services,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Workload is unrealistic, No acknowledgement for a job well done but heaps of negative feedback when your 35 jobs a day aren't completed. They make a big deal about the company giving $100 for Christmas. The LSM's said ""oh, isn't it wonderful that the company gave you a hundred dollars"". WHAT A JOKE.",Jan 2025,Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,No compassion Lack of communication Too high daily expectations Management talking about people behind their backs,Jan 2025,Hygiene Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Another year of busting yourself for this company and not so much as a xmas gift. forget even having a party, manager said 'we didnt make enough money'. We used to get a gift from our boss and a bit of a xmas party. now nothing at all. no appreciation at all.",Dec 2024,Service Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,The role is challenging at times but it's definitely rewarding at the end of the day.,Sep 2024,Recruitment Adviser,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,Parking on site sometimes a bit tricky but once the goal is met by the client and the service is done it all come easy.,Jun 2024,Service Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,"Challenges are what you make it, like any business.",May 2024,Senior Pest Control Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,There are challenges but with help of management it's easy to overcome it,May 2024,Service Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,2.0,Management Management and Management,May 2024,Service Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Lack of notice for excessive travel. Extreme amounts of pressure. Lack of common sense when planning leading to a days work that is unachievable, then made to answer questions on why the work wasn’t done.",May 2024,Pest Control Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,I don't find any challenges in my role. It's a large organisation so lots of growth and changes but it's very exciting.,May 2024,Learning and Development Manager,
,https://au.seek.com/companies/rentokil-initial-433731,trades,4.0,no recognition of achievements and little contact with colleagues,Jan 2024,Pest Control Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,1.0,"Excessive Travelling, using poor electronic equipment, communication breakdowns between staff and management",Oct 2023,Indoor Plant Technician,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,There is always a lot on,Jun 2023,Manager,
,https://au.seek.com/companies/rentokil-initial-433731,trades,5.0,"It can be challenging at times, working with multiple application systems, whereas I wish there was just one simple system that does everything.",Mar 2023,Customer Care Manager,
