Company_Name,Company_Link,ad_cat,Star Rating,Review Text,Review Date,Reviewer Role,Location
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",3.0,Everyday is a challenge but good,Sep 2016,Bonning room,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",5.0,Time management and miscommunication,Sep 2016,Mechanical Maintenance Fitter,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",4.0,Not enough hours because of the beef cattle shortage,Aug 2016,HC Driver,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",1.0,Citing new meat products I had never done before,Mar 2016,Butchers aid,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",5.0,Shift work can be challenging but roster is quite family friendly and very flexible with any family needs,Feb 2016,Boiler Attendant,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",3.0,Hard work on your body. Physically,Feb 2016,Level 4,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",1.0,The easiest job but no one takes notice off your skill,Feb 2016,Forklift,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",3.0,"management attitudes, lack of desire to get equipment repaired unless it was going to stop the job.",Feb 2016,Truck Driver,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",5.0,Climb positions to get a job according with you capabilities and knowledge.,Feb 2016,Lidding machine operator,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",4.0,Putting up with intellectually impaired people on a daily basis,Feb 2016,highreach driver,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",5.0,The waking up in the morning and keeping up with the same job all the times,Feb 2016,100% meat inspection and quarter shawns and wiz knifing. removing feather bones and reinspectioning,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",4.0,"Very busy company, challenges working around live stock availability and overseas holidays",Feb 2016,Accounts Payable Officer,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",3.0,It's a worn out plant so lots to do.,Feb 2016,Maintenance,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",1.0,No challenges in this joint,Feb 2016,Slaughterman,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",3.0,Hard to get talented people.,Feb 2016,Electrician,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",5.0,Not really any challenges for me I enjoy what I do,Feb 2016,High Reach Forklift Driver,
,https://www.seek.com.au/companies/jbs-433467,"farm, manu",1.0,All workers are sick,Feb 2016,Process Worker,
